device_id,measurement_id,room_name,room_id,predict_room,distance,optional_value,router_selection,handle_missing_values_strategy,router_presence_threshold,router_rssi_threshold,value_scaling_strategy,algorithm,n_estimators,max_depth,algorithm_value,duration,correct
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,1.0,-1,all,-100,0,-100,none,random_forest,50,9,4,3.941596031188965,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,1.0,-1,all,-100,0,-100,none,random_forest,50,9,5,3.8898963928222656,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,1.0,-1,all,-100,0,-100,none,random_forest,50,9,6,3.852283477783203,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,1.0,-1,all,-100,0,-100,none,random_forest,50,9,7,3.8217840194702144,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,1.0,-1,all,-100,0,-100,none,random_forest,50,9,8,3.809328079223633,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,1.0,-1,all,-100,0,-100,none,random_forest,50,9,9,3.8686761856079106,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,1.0,-1,all,-100,0,-100,none,random_forest,50,9,10,3.817471504211426,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,244,WH_C_401,12,WH_C_403,0.46,-1,all,-100,0,-100,none,random_forest,50,9,sqrt,3.842239379882813,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,244,WH_C_401,12,WH_C_401,0.38,-1,all,-100,0,-100,none,random_forest,50,9,log2,3.830380439758301,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,244,WH_C_401,12,WH_C_403,0.46,-1,all,-100,0,-100,none,random_forest,50,9,,3.927940368652344,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,244,WH_C_401,12,WH_C_401,0.36,-1,all,-100,0,-100,none,random_forest,50,9,0.1,3.9245004653930664,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,244,WH_C_401,12,WH_C_403,0.46,-1,all,-100,0,-100,none,random_forest,50,9,0.2,3.962644577026367,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,244,WH_C_401,12,WH_C_403,0.38,-1,all,-100,0,-100,none,random_forest,50,9,0.3,3.911285400390625,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,244,WH_C_401,12,WH_C_403,0.38,-1,all,-100,0,-100,none,random_forest,50,9,0.4,3.8531875610351567,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,244,WH_C_401,12,WH_C_403,0.38,-1,all,-100,0,-100,none,random_forest,50,9,0.5,3.817663192749024,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,244,WH_C_401,12,WH_C_401,0.44,-1,all,-100,0,-100,none,random_forest,50,9,0.6,3.8474922180175777,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,244,WH_C_401,12,WH_C_401,0.38,-1,all,-100,0,-100,none,random_forest,50,9,0.7,3.819581031799317,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,244,WH_C_401,12,WH_C_401,0.4,-1,all,-100,0,-100,none,random_forest,50,9,0.8,3.832096099853515,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,244,WH_C_401,12,WH_C_401,0.42,-1,all,-100,0,-100,none,random_forest,50,9,0.9,3.833651542663574,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,244,WH_C_401,12,WH_C_403,0.4,-1,all,-100,0,-100,none,random_forest,50,9,1,3.8207035064697266,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,244,WH_C_401,12,WH_C_401,0.38,-1,all,-100,0,-100,none,random_forest,50,9,2,3.8030481338500977,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,244,WH_C_401,12,WH_C_403,0.44,-1,all,-100,0,-100,none,random_forest,50,9,3,3.934170722961426,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,244,WH_C_401,12,WH_C_401,0.34,-1,all,-100,0,-100,none,random_forest,50,9,4,3.95535945892334,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,244,WH_C_401,12,WH_C_403,0.36,-1,all,-100,0,-100,none,random_forest,50,9,5,3.8334121704101567,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,244,WH_C_401,12,WH_C_401,0.4,-1,all,-100,0,-100,none,random_forest,50,9,6,3.8085527420043945,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,244,WH_C_401,12,WH_C_401,0.34,-1,all,-100,0,-100,none,random_forest,50,9,7,3.828980445861816,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,244,WH_C_401,12,WH_C_401,0.46,-1,all,-100,0,-100,none,random_forest,50,9,8,3.962400436401367,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,244,WH_C_401,12,WH_C_401,0.4,-1,all,-100,0,-100,none,random_forest,50,9,9,3.8405799865722656,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,244,WH_C_401,12,WH_C_401,0.56,-1,all,-100,0,-100,none,random_forest,50,9,10,3.8512763977050786,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,161,WH_C_354,8,WH_C_334,0.578,-1,all,-100,0,-100,none,random_forest,50,9,sqrt,3.8524560928344727,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,161,WH_C_354,8,WH_C_334,0.6466666666666666,-1,all,-100,0,-100,none,random_forest,50,9,log2,3.9259195327758785,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,161,WH_C_354,8,WH_C_334,0.58,-1,all,-100,0,-100,none,random_forest,50,9,,3.9902610778808594,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,161,WH_C_354,8,WH_C_334,0.5166666666666666,-1,all,-100,0,-100,none,random_forest,50,9,0.1,4.020540237426759,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,161,WH_C_354,8,WH_C_334,0.6383333333333333,-1,all,-100,0,-100,none,random_forest,50,9,0.2,4.104635238647461,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,161,WH_C_354,8,WH_C_334,0.6352941176470588,-1,all,-100,0,-100,none,random_forest,50,9,0.3,3.8577146530151367,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,161,WH_C_354,8,WH_C_334,0.5,-1,all,-100,0,-100,none,random_forest,50,9,0.4,3.870692253112793,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,161,WH_C_354,8,WH_C_334,0.527,-1,all,-100,0,-100,none,random_forest,50,9,0.5,3.9030361175537105,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,161,WH_C_354,8,WH_C_334,0.595,-1,all,-100,0,-100,none,random_forest,50,9,0.6,3.8450679779052734,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,161,WH_C_354,8,WH_C_334,0.52,-1,all,-100,0,-100,none,random_forest,50,9,0.7,3.8631439208984375,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,161,WH_C_354,8,WH_C_334,0.52,-1,all,-100,0,-100,none,random_forest,50,9,0.8,3.836027145385742,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,161,WH_C_354,8,WH_C_334,0.5091111111111111,-1,all,-100,0,-100,none,random_forest,50,9,0.9,3.848952293395996,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,161,WH_C_354,8,WH_C_334,0.4928571428571428,-1,all,-100,0,-100,none,random_forest,50,9,1,3.8659839630126953,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,161,WH_C_354,8,WH_C_334,0.6829999999999999,-1,all,-100,0,-100,none,random_forest,50,9,2,3.87858772277832,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,161,WH_C_354,8,WH_C_334,0.54,-1,all,-100,0,-100,none,random_forest,50,9,3,3.970168113708496,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,161,WH_C_354,8,WH_C_334,0.5958119658119658,-1,all,-100,0,-100,none,random_forest,50,9,4,3.877665519714355,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,161,WH_C_354,8,WH_C_334,0.5753333333333334,-1,all,-100,0,-100,none,random_forest,50,9,5,3.860387802124024,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,161,WH_C_354,8,WH_C_334,0.6184615384615385,-1,all,-100,0,-100,none,random_forest,50,9,6,3.9157323837280273,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,161,WH_C_354,8,WH_C_334,0.5233333333333333,-1,all,-100,0,-100,none,random_forest,50,9,7,3.8347396850585938,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,161,WH_C_354,8,WH_C_334,0.501,-1,all,-100,0,-100,none,random_forest,50,9,8,3.8606004714965825,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,161,WH_C_354,8,WH_C_334,0.568,-1,all,-100,0,-100,none,random_forest,50,9,9,3.9623889923095703,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,161,WH_C_354,8,WH_C_334,0.635,-1,all,-100,0,-100,none,random_forest,50,9,10,3.847195625305176,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,314,WH_C_405,16,WH_C_405,0.42,-1,all,-100,0,-100,none,random_forest,50,9,sqrt,3.845090866088867,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,314,WH_C_405,16,WH_C_405,0.4,-1,all,-100,0,-100,none,random_forest,50,9,log2,3.884860038757324,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,314,WH_C_405,16,WH_C_405,0.52,-1,all,-100,0,-100,none,random_forest,50,9,,4.058488845825195,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,314,WH_C_405,16,WH_C_405,0.42,-1,all,-100,0,-100,none,random_forest,50,9,0.1,3.9872236251831055,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,314,WH_C_405,16,WH_C_405,0.32,-1,all,-100,0,-100,none,random_forest,50,9,0.2,3.8981676101684575,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,314,WH_C_405,16,WH_C_405,0.42,-1,all,-100,0,-100,none,random_forest,50,9,0.3,3.8760929107666016,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,314,WH_C_405,16,WH_C_405,0.42,-1,all,-100,0,-100,none,random_forest,50,9,0.4,4.037884712219238,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,314,WH_C_405,16,WH_C_405,0.52,-1,all,-100,0,-100,none,random_forest,50,9,0.5,3.841275215148926,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,314,WH_C_405,16,WH_C_405,0.5,-1,all,-100,0,-100,none,random_forest,50,9,0.6,3.840044021606445,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,314,WH_C_405,16,WH_C_405,0.58,-1,all,-100,0,-100,none,random_forest,50,9,0.7,3.825240135192871,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,314,WH_C_405,16,WH_C_405,0.54,-1,all,-100,0,-100,none,random_forest,50,9,0.8,3.8052349090576176,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,314,WH_C_405,16,WH_C_405,0.42,-1,all,-100,0,-100,none,random_forest,50,9,0.9,3.823250770568848,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,314,WH_C_405,16,WH_C_405,0.42,-1,all,-100,0,-100,none,random_forest,50,9,1,3.829167366027832,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,314,WH_C_405,16,WH_C_405,0.32,-1,all,-100,0,-100,none,random_forest,50,9,2,3.8219432830810542,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,314,WH_C_405,16,WH_C_405,0.48,-1,all,-100,0,-100,none,random_forest,50,9,3,3.9400558471679688,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,314,WH_C_405,16,WH_C_405,0.46,-1,all,-100,0,-100,none,random_forest,50,9,4,3.838732719421387,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,314,WH_C_405,16,WH_C_405,0.4,-1,all,-100,0,-100,none,random_forest,50,9,5,3.914756774902344,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,314,WH_C_405,16,WH_C_405,0.44,-1,all,-100,0,-100,none,random_forest,50,9,6,3.8509082794189458,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,314,WH_C_405,16,WH_C_405,0.6,-1,all,-100,0,-100,none,random_forest,50,9,7,3.860396385192871,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,314,WH_C_405,16,WH_C_405,0.38,-1,all,-100,0,-100,none,random_forest,50,9,8,3.849910736083984,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,314,WH_C_405,16,WH_C_405,0.46,-1,all,-100,0,-100,none,random_forest,50,9,9,3.846227645874024,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,314,WH_C_405,16,WH_C_405,0.342,-1,all,-100,0,-100,none,random_forest,50,9,10,3.8282241821289062,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,62,WH_C_335,2,WH_C_424,0.52,-1,all,-100,0,-100,none,random_forest,50,9,sqrt,3.9123048782348633,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,62,WH_C_335,2,WH_C_424,0.46,-1,all,-100,0,-100,none,random_forest,50,9,log2,3.8736515045166016,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,62,WH_C_335,2,WH_C_424,0.5,-1,all,-100,0,-100,none,random_forest,50,9,,3.958240509033203,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,62,WH_C_335,2,WH_C_424,0.6,-1,all,-100,0,-100,none,random_forest,50,9,0.1,3.846311569213867,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,62,WH_C_335,2,WH_C_424,0.5,-1,all,-100,0,-100,none,random_forest,50,9,0.2,3.882779121398926,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,62,WH_C_335,2,WH_C_424,0.6,-1,all,-100,0,-100,none,random_forest,50,9,0.3,3.854115486145019,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,62,WH_C_335,2,WH_C_424,0.58,-1,all,-100,0,-100,none,random_forest,50,9,0.4,3.8433113098144527,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,62,WH_C_335,2,WH_C_424,0.56,-1,all,-100,0,-100,none,random_forest,50,9,0.5,3.8508129119873047,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,62,WH_C_335,2,WH_C_424,0.56,-1,all,-100,0,-100,none,random_forest,50,9,0.6,3.903048515319824,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,62,WH_C_335,2,WH_C_424,0.62,-1,all,-100,0,-100,none,random_forest,50,9,0.7,3.837919235229492,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,62,WH_C_335,2,WH_C_424,0.52,-1,all,-100,0,-100,none,random_forest,50,9,0.8,3.879055976867676,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,62,WH_C_335,2,WH_C_424,0.5,-1,all,-100,0,-100,none,random_forest,50,9,0.9,3.872247695922851,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,62,WH_C_335,2,WH_C_424,0.48,-1,all,-100,0,-100,none,random_forest,50,9,1,3.951141357421875,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,62,WH_C_335,2,WH_C_424,0.62,-1,all,-100,0,-100,none,random_forest,50,9,2,3.8378725051879887,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,62,WH_C_335,2,WH_C_424,0.64,-1,all,-100,0,-100,none,random_forest,50,9,3,3.8376998901367183,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,62,WH_C_335,2,WH_C_424,0.66,-1,all,-100,0,-100,none,random_forest,50,9,4,3.877195358276367,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,62,WH_C_335,2,WH_C_424,0.5,-1,all,-100,0,-100,none,random_forest,50,9,5,3.843252182006836,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,62,WH_C_335,2,WH_C_424,0.6,-1,all,-100,0,-100,none,random_forest,50,9,6,3.8386001586914062,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,62,WH_C_335,2,WH_C_424,0.46,-1,all,-100,0,-100,none,random_forest,50,9,7,3.8178873062133794,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,62,WH_C_335,2,WH_C_424,0.56,-1,all,-100,0,-100,none,random_forest,50,9,8,3.7887754440307617,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,62,WH_C_335,2,WH_C_424,0.46,-1,all,-100,0,-100,none,random_forest,50,9,9,3.7944602966308594,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,62,WH_C_335,2,WH_C_424,0.6,-1,all,-100,0,-100,none,random_forest,50,9,10,3.825539588928222,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,249,WH_C_401,12,WH_C_401,0.4,-1,all,-100,0,-100,none,random_forest,50,9,sqrt,3.97305965423584,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,249,WH_C_401,12,WH_C_401,0.4,-1,all,-100,0,-100,none,random_forest,50,9,log2,3.812527656555176,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,249,WH_C_401,12,WH_C_401,0.36,-1,all,-100,0,-100,none,random_forest,50,9,,3.792415618896485,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,249,WH_C_401,12,WH_C_401,0.48,-1,all,-100,0,-100,none,random_forest,50,9,0.1,3.8401927947998047,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,249,WH_C_401,12,WH_C_401,0.44,-1,all,-100,0,-100,none,random_forest,50,9,0.2,3.7913112640380864,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,249,WH_C_401,12,WH_C_401,0.34,-1,all,-100,0,-100,none,random_forest,50,9,0.3,3.7911319732666016,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,249,WH_C_401,12,WH_C_401,0.42,-1,all,-100,0,-100,none,random_forest,50,9,0.4,3.803112030029297,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,249,WH_C_401,12,WH_C_458,0.4,-1,all,-100,0,-100,none,random_forest,50,9,0.5,3.8272199630737305,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,249,WH_C_401,12,WH_C_401,0.34,-1,all,-100,0,-100,none,random_forest,50,9,0.6,3.8173036575317383,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,249,WH_C_401,12,WH_C_401,0.5,-1,all,-100,0,-100,none,random_forest,50,9,0.7,3.920851707458496,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,249,WH_C_401,12,WH_C_401,0.48,-1,all,-100,0,-100,none,random_forest,50,9,0.8,3.8487510681152344,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,249,WH_C_401,12,WH_C_401,0.48,-1,all,-100,0,-100,none,random_forest,50,9,0.9,3.8149681091308594,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,249,WH_C_401,12,WH_C_401,0.48,-1,all,-100,0,-100,none,random_forest,50,9,1,3.798983573913574,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,249,WH_C_401,12,WH_C_401,0.54,-1,all,-100,0,-100,none,random_forest,50,9,2,3.7936477661132817,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,249,WH_C_401,12,WH_C_401,0.46,-1,all,-100,0,-100,none,random_forest,50,9,3,3.8381490707397456,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,249,WH_C_401,12,WH_C_401,0.3,-1,all,-100,0,-100,none,random_forest,50,9,4,3.8200273513793945,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,249,WH_C_401,12,WH_C_401,0.4,-1,all,-100,0,-100,none,random_forest,50,9,5,3.839732170104981,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,249,WH_C_401,12,WH_C_401,0.34,-1,all,-100,0,-100,none,random_forest,50,9,6,3.889116287231445,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,249,WH_C_401,12,WH_C_401,0.32,-1,all,-100,0,-100,none,random_forest,50,9,7,3.8204479217529297,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,249,WH_C_401,12,WH_C_402,0.34,-1,all,-100,0,-100,none,random_forest,50,9,8,3.9647159576416016,False
