device_id,measurement_id,room_name,room_id,predict_room,distance,optional_value,router_selection,handle_missing_values_strategy,router_presence_threshold,router_rssi_threshold,value_scaling_strategy,measurements_per_room,measurements_per_corridor,weights,algorithm,algorithm_value,duration,correct
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,435,WH_C_351,5,WH_C_351,2.449489742783178,-1,eduroam,-100,0,-100,none,17,19,distance,knn_euclidean,5,4.672740936279297,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,435,WH_C_351,5,WH_C_351,2.449489742783178,-1,eduroam,-100,0,-100,none,19,1,distance,knn_euclidean,5,4.32347583770752,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,435,WH_C_351,5,WH_C_351,2.449489742783178,-1,eduroam,-100,0,-100,none,19,3,distance,knn_euclidean,5,4.4606428146362305,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,435,WH_C_351,5,WH_C_351,2.449489742783178,-1,eduroam,-100,0,-100,none,19,5,distance,knn_euclidean,5,4.477479934692383,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,435,WH_C_351,5,WH_C_351,2.449489742783178,-1,eduroam,-100,0,-100,none,19,7,distance,knn_euclidean,5,4.290631294250488,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,435,WH_C_351,5,WH_C_351,2.449489742783178,-1,eduroam,-100,0,-100,none,19,9,distance,knn_euclidean,5,4.550287246704102,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,435,WH_C_351,5,WH_C_351,2.449489742783178,-1,eduroam,-100,0,-100,none,19,11,distance,knn_euclidean,5,4.353384017944336,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,435,WH_C_351,5,WH_C_351,2.449489742783178,-1,eduroam,-100,0,-100,none,19,13,distance,knn_euclidean,5,4.429867744445801,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,435,WH_C_351,5,WH_C_351,2.449489742783178,-1,eduroam,-100,0,-100,none,19,15,distance,knn_euclidean,5,4.535140037536621,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,435,WH_C_351,5,WH_C_351,2.449489742783178,-1,eduroam,-100,0,-100,none,19,17,distance,knn_euclidean,5,4.5299835205078125,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,435,WH_C_351,5,WH_C_351,2.449489742783178,-1,eduroam,-100,0,-100,none,19,19,distance,knn_euclidean,5,4.592619895935059,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_334,39.25557285278104,-1,eduroam,-100,0,-100,none,1,1,distance,knn_euclidean,5,3.8145999908447266,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_334,39.25557285278104,-1,eduroam,-100,0,-100,none,1,3,distance,knn_euclidean,5,4.148679733276367,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_334,30.4138126514911,-1,eduroam,-100,0,-100,none,1,5,distance,knn_euclidean,5,3.7959403991699214,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_351,17.916472867168917,-1,eduroam,-100,0,-100,none,1,7,distance,knn_euclidean,5,3.841996192932129,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_334,34.161381705077446,-1,eduroam,-100,0,-100,none,1,9,distance,knn_euclidean,5,3.929320335388184,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_334,34.161381705077446,-1,eduroam,-100,0,-100,none,1,11,distance,knn_euclidean,5,4.12994384765625,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_334,30.4138126514911,-1,eduroam,-100,0,-100,none,1,13,distance,knn_euclidean,5,3.902875900268555,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_334,39.25557285278104,-1,eduroam,-100,0,-100,none,1,15,distance,knn_euclidean,5,3.8879127502441406,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_334,39.25557285278104,-1,eduroam,-100,0,-100,none,1,17,distance,knn_euclidean,5,3.844052314758301,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_334,39.25557285278104,-1,eduroam,-100,0,-100,none,1,19,distance,knn_euclidean,5,3.7628316879272465,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_334,37.64306044943742,-1,eduroam,-100,0,-100,none,3,1,distance,knn_euclidean,5,3.755324363708496,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_334,35.832945734337834,-1,eduroam,-100,0,-100,none,3,3,distance,knn_euclidean,5,3.8693885803222656,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_351,17.916472867168917,-1,eduroam,-100,0,-100,none,3,5,distance,knn_euclidean,5,4.093868255615234,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_334,39.25557285278104,-1,eduroam,-100,0,-100,none,3,7,distance,knn_euclidean,5,4.162044525146484,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_334,39.25557285278104,-1,eduroam,-100,0,-100,none,3,9,distance,knn_euclidean,5,3.760143280029297,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_334,39.25557285278104,-1,eduroam,-100,0,-100,none,3,11,distance,knn_euclidean,5,3.9041595458984375,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_351,17.916472867168917,-1,eduroam,-100,0,-100,none,3,13,distance,knn_euclidean,5,3.7238159179687504,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_334,39.25557285278104,-1,eduroam,-100,0,-100,none,3,15,distance,knn_euclidean,5,3.91374397277832,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,37.64306044943742,-1,eduroam,-100,0,-100,none,3,17,distance,knn_euclidean,5,3.9414567947387695,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_334,39.25557285278104,-1,eduroam,-100,0,-100,none,3,19,distance,knn_euclidean,5,3.7594404220581055,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,30.4138126514911,-1,eduroam,-100,0,-100,none,5,1,distance,knn_euclidean,5,3.6653919219970703,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,5,3,distance,knn_euclidean,5,3.674044609069824,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_334,37.64306044943742,-1,eduroam,-100,0,-100,none,5,5,distance,knn_euclidean,5,3.6747922897338863,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,5,7,distance,knn_euclidean,5,3.7316198348999023,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,5,9,distance,knn_euclidean,5,3.7824869155883794,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,30.4138126514911,-1,eduroam,-100,0,-100,none,5,11,distance,knn_euclidean,5,3.774703979492187,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,34.161381705077446,-1,eduroam,-100,0,-100,none,5,13,distance,knn_euclidean,5,4.282143592834473,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,30.4138126514911,-1,eduroam,-100,0,-100,none,5,15,distance,knn_euclidean,5,4.367815017700195,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_351,17.916472867168917,-1,eduroam,-100,0,-100,none,5,17,distance,knn_euclidean,5,4.110143661499024,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,5,19,distance,knn_euclidean,5,4.079232215881348,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,7,1,distance,knn_euclidean,5,3.742639541625976,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,34.161381705077446,-1,eduroam,-100,0,-100,none,7,3,distance,knn_euclidean,5,3.8577156066894527,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,26.87005768508881,-1,eduroam,-100,0,-100,none,7,5,distance,knn_euclidean,5,4.008258819580078,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,7,7,distance,knn_euclidean,5,3.93704891204834,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,7,9,distance,knn_euclidean,5,4.179420471191406,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_334,39.25557285278104,-1,eduroam,-100,0,-100,none,7,11,distance,knn_euclidean,5,4.277665138244629,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,30.4138126514911,-1,eduroam,-100,0,-100,none,7,13,distance,knn_euclidean,5,4.1518354415893555,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,30.4138126514911,-1,eduroam,-100,0,-100,none,7,15,distance,knn_euclidean,5,4.203403472900391,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_352,30.4138126514911,-1,eduroam,-100,0,-100,none,7,17,distance,knn_euclidean,5,4.094455718994141,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,7,19,distance,knn_euclidean,5,4.154436111450195,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,9,1,distance,knn_euclidean,5,4.307480812072754,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,37.64306044943742,-1,eduroam,-100,0,-100,none,9,3,distance,knn_euclidean,5,3.9834518432617183,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,26.87005768508881,-1,eduroam,-100,0,-100,none,9,5,distance,knn_euclidean,5,3.9874200820922847,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,26.87005768508881,-1,eduroam,-100,0,-100,none,9,7,distance,knn_euclidean,5,3.846644401550293,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,30.4138126514911,-1,eduroam,-100,0,-100,none,9,9,distance,knn_euclidean,5,3.9167633056640625,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,26.87005768508881,-1,eduroam,-100,0,-100,none,9,11,distance,knn_euclidean,5,3.8064804077148433,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,9,13,distance,knn_euclidean,5,3.982855796813965,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_351,17.916472867168917,-1,eduroam,-100,0,-100,none,9,15,distance,knn_euclidean,5,4.191198348999024,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,9,17,distance,knn_euclidean,5,4.149900436401367,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,30.4138126514911,-1,eduroam,-100,0,-100,none,9,19,distance,knn_euclidean,5,4.20975685119629,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,34.161381705077446,-1,eduroam,-100,0,-100,none,11,1,distance,knn_euclidean,5,4.154599189758301,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,26.87005768508881,-1,eduroam,-100,0,-100,none,11,3,distance,knn_euclidean,5,3.8799428939819336,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_334,37.64306044943742,-1,eduroam,-100,0,-100,none,11,5,distance,knn_euclidean,5,3.8255929946899414,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,26.87005768508881,-1,eduroam,-100,0,-100,none,11,7,distance,knn_euclidean,5,3.875101089477539,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,30.4138126514911,-1,eduroam,-100,0,-100,none,11,9,distance,knn_euclidean,5,3.960916519165039,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,11,11,distance,knn_euclidean,5,4.213092803955078,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,26.87005768508881,-1,eduroam,-100,0,-100,none,11,13,distance,knn_euclidean,5,3.9982433319091792,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,11,15,distance,knn_euclidean,5,4.0283403396606445,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,26.87005768508881,-1,eduroam,-100,0,-100,none,11,17,distance,knn_euclidean,5,4.306915283203125,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,30.4138126514911,-1,eduroam,-100,0,-100,none,11,19,distance,knn_euclidean,5,4.091520309448241,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,13,1,distance,knn_euclidean,5,3.970392227172851,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,13,3,distance,knn_euclidean,5,3.993632316589355,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,13,5,distance,knn_euclidean,5,3.9289598464965825,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,13,7,distance,knn_euclidean,5,3.946812629699707,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,26.87005768508881,-1,eduroam,-100,0,-100,none,13,9,distance,knn_euclidean,5,4.071691513061523,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,13,11,distance,knn_euclidean,5,4.115427017211913,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,13,13,distance,knn_euclidean,5,4.077500343322754,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,26.87005768508881,-1,eduroam,-100,0,-100,none,13,15,distance,knn_euclidean,5,4.044672012329102,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,13,17,distance,knn_euclidean,5,4.089381217956542,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,13,19,distance,knn_euclidean,5,4.0429840087890625,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,26.87005768508881,-1,eduroam,-100,0,-100,none,15,1,distance,knn_euclidean,5,4.019455909729004,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,15,3,distance,knn_euclidean,5,3.9472246170043945,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,15,5,distance,knn_euclidean,5,3.99577522277832,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,34.161381705077446,-1,eduroam,-100,0,-100,none,15,7,distance,knn_euclidean,5,3.8712320327758785,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,15,9,distance,knn_euclidean,5,4.373723983764648,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,26.87005768508881,-1,eduroam,-100,0,-100,none,15,11,distance,knn_euclidean,5,4.012648582458496,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,15,13,distance,knn_euclidean,5,4.09592342376709,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,15,15,distance,knn_euclidean,5,4.072956085205078,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,15,17,distance,knn_euclidean,5,4.145868301391602,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,15,19,distance,knn_euclidean,5,4.166624069213867,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,26.87005768508881,-1,eduroam,-100,0,-100,none,17,1,distance,knn_euclidean,5,3.994592666625976,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,17,3,distance,knn_euclidean,5,4.118308067321777,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,17,5,distance,knn_euclidean,5,3.9798517227172847,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,17,7,distance,knn_euclidean,5,4.138287544250488,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,17,9,distance,knn_euclidean,5,4.092655181884766,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,17,11,distance,knn_euclidean,5,4.131896018981934,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,17,13,distance,knn_euclidean,5,4.216752052307129,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,17,15,distance,knn_euclidean,5,4.183755874633789,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,17,17,distance,knn_euclidean,5,4.208919525146484,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,17,19,distance,knn_euclidean,5,4.277575492858887,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,19,1,distance,knn_euclidean,5,4.109820365905762,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,19,3,distance,knn_euclidean,5,4.145116806030273,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,19,5,distance,knn_euclidean,5,4.1908111572265625,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,19,7,distance,knn_euclidean,5,4.330183982849122,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,19,9,distance,knn_euclidean,5,4.082708358764648,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,19,11,distance,knn_euclidean,5,4.12642765045166,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,19,13,distance,knn_euclidean,5,4.167201042175293,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,19,15,distance,knn_euclidean,5,4.278664588928223,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,19,17,distance,knn_euclidean,5,4.275979995727539,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,35,WH_C_335,2,WH_C_335,17.916472867168917,-1,eduroam,-100,0,-100,none,19,19,distance,knn_euclidean,5,4.229884147644043,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,73,WH_C_351,5,WH_C_334,39.382737335030434,-1,eduroam,-100,0,-100,none,1,1,distance,knn_euclidean,5,3.5198469161987305,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,73,WH_C_351,5,WH_C_35_corridor,36.4828726939094,-1,eduroam,-100,0,-100,none,1,3,distance,knn_euclidean,5,3.5754079818725586,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,73,WH_C_351,5,WH_C_35_corridor,30.265491900843113,-1,eduroam,-100,0,-100,none,1,5,distance,knn_euclidean,5,3.8400468826293945,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,73,WH_C_351,5,WH_C_35_corridor,28.792360097775937,-1,eduroam,-100,0,-100,none,1,7,distance,knn_euclidean,5,3.8626117706298833,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,73,WH_C_351,5,WH_C_35_corridor,24.37211521390788,-1,eduroam,-100,0,-100,none,1,9,distance,knn_euclidean,5,3.801492691040039,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,73,WH_C_351,5,WH_C_35_corridor,26.13426869074396,-1,eduroam,-100,0,-100,none,1,11,distance,knn_euclidean,5,3.7973794937133794,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,73,WH_C_351,5,WH_C_35_corridor,24.37211521390788,-1,eduroam,-100,0,-100,none,1,13,distance,knn_euclidean,5,3.74959659576416,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,73,WH_C_351,5,WH_C_35_corridor,24.37211521390788,-1,eduroam,-100,0,-100,none,1,15,distance,knn_euclidean,5,3.6100597381591792,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,73,WH_C_351,5,WH_C_35_corridor,28.792360097775937,-1,eduroam,-100,0,-100,none,1,17,distance,knn_euclidean,5,3.6141958236694336,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,73,WH_C_351,5,WH_C_35_corridor,24.37211521390788,-1,eduroam,-100,0,-100,none,1,19,distance,knn_euclidean,5,3.8403797149658208,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,73,WH_C_351,5,WH_C_351,11.090536506409418,-1,eduroam,-100,0,-100,none,3,1,distance,knn_euclidean,5,3.8001842498779297,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,73,WH_C_351,5,WH_C_334,38.71692136521188,-1,eduroam,-100,0,-100,none,3,3,distance,knn_euclidean,5,3.82601261138916,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,73,WH_C_351,5,WH_C_35_corridor,20.14944167960989,-1,eduroam,-100,0,-100,none,3,5,distance,knn_euclidean,5,3.9072685241699214,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,73,WH_C_351,5,WH_C_35_corridor,32.41913015489465,-1,eduroam,-100,0,-100,none,3,7,distance,knn_euclidean,5,3.837712287902832,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,73,WH_C_351,5,WH_C_35_corridor,24.37211521390788,-1,eduroam,-100,0,-100,none,3,9,distance,knn_euclidean,5,3.8719310760498047,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,73,WH_C_351,5,WH_C_35_corridor,11.090536506409418,-1,eduroam,-100,0,-100,none,3,11,distance,knn_euclidean,5,3.7953262329101567,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,73,WH_C_351,5,WH_C_35_corridor,20.14944167960989,-1,eduroam,-100,0,-100,none,3,13,distance,knn_euclidean,5,3.9012155532836914,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,73,WH_C_351,5,WH_C_35_corridor,28.792360097775937,-1,eduroam,-100,0,-100,none,3,15,distance,knn_euclidean,5,3.8752479553222656,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,73,WH_C_351,5,WH_C_35_corridor,24.37211521390788,-1,eduroam,-100,0,-100,none,3,17,distance,knn_euclidean,5,3.9258041381835938,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,73,WH_C_351,5,WH_C_35_corridor,20.14944167960989,-1,eduroam,-100,0,-100,none,3,19,distance,knn_euclidean,5,3.8789005279541016,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,73,WH_C_351,5,WH_C_351,11.090536506409418,-1,eduroam,-100,0,-100,none,5,1,distance,knn_euclidean,5,3.8878965377807617,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,73,WH_C_351,5,WH_C_351,26.13426869074396,-1,eduroam,-100,0,-100,none,5,3,distance,knn_euclidean,5,3.738768577575683,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,73,WH_C_351,5,WH_C_35_corridor,26.13426869074396,-1,eduroam,-100,0,-100,none,5,5,distance,knn_euclidean,5,4.031671524047852,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,73,WH_C_351,5,WH_C_351,11.090536506409418,-1,eduroam,-100,0,-100,none,5,7,distance,knn_euclidean,5,3.7874517440795903,True
