device_id,measurement_id,room_name,room_id,predict_room,distance,router_selection,handle_missing_values_strategy,router_rssi_threshold,value_scaling_strategy,weights,algorithm,algorithm_value,duration,correct
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_444,0.7154195382508067,eduroam,-100,-100,exponential,distance,svm_linear,0.01,4.06278419494629,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_444,0.5290105366618459,eduroam,-100,-100,exponential,distance,svm_rbf,5.0,4.128839492797852,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_444,0.5611819663803908,eduroam,-100,-100,exponential,distance,svm_rbf,1.0,3.9530715942382817,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_444,0.6213612233260519,eduroam,-100,-100,exponential,distance,svm_rbf,0.5,3.859189033508301,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_444,0.0795823953698222,eduroam,-100,-100,powed,distance,knn_euclidean,5.0,4.163890838623046,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_444,0.0795823953698222,eduroam,-100,-100,powed,distance,knn_euclidean,7.0,3.884119033813477,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_444,0.0795823953698222,eduroam,-100,-100,powed,distance,knn_euclidean,9.0,3.8574075698852544,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_444,0.0175449035044588,eduroam,-100,-100,powed,distance,knn_sorensen,5.0,3.915318489074707,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_444,0.0175449035044588,eduroam,-100,-100,powed,distance,knn_sorensen,7.0,3.8705272674560542,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_444,0.0175449035044588,eduroam,-100,-100,powed,distance,knn_sorensen,9.0,4.090831756591797,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_442,0.7466686702329364,eduroam,-100,-100,powed,distance,svm_linear,0.001,3.883131980895996,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_442,0.7476298843927078,eduroam,-100,-100,powed,distance,svm_linear,0.005,3.897987365722656,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_444,0.7592230855395878,eduroam,-100,-100,powed,distance,svm_linear,0.01,3.8779430389404297,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_444,0.572064180872977,eduroam,-100,-100,powed,distance,svm_rbf,5.0,3.866803169250488,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_444,0.5686422938067055,eduroam,-100,-100,powed,distance,svm_rbf,1.0,3.8689556121826176,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_444,0.6398677775078137,eduroam,-100,-100,powed,distance,svm_rbf,0.5,3.8564529418945312,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_442,0.1980883698443038,eduroam,-100,-100,positive,distance,knn_euclidean,5.0,4.024968147277832,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_442,0.1980883698443038,eduroam,-100,-100,positive,distance,knn_euclidean,7.0,4.332564353942871,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_442,0.1980883698443038,eduroam,-100,-100,positive,distance,knn_euclidean,9.0,4.1437482833862305,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_442,0.0525672371638142,eduroam,-100,-100,positive,distance,knn_sorensen,5.0,3.873188018798828,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_442,0.0525672371638142,eduroam,-100,-100,positive,distance,knn_sorensen,7.0,3.8548755645751953,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_442,0.0525672371638142,eduroam,-100,-100,positive,distance,knn_sorensen,9.0,3.902456283569336,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_442,0.7102520965790846,eduroam,-100,-100,positive,distance,svm_linear,0.001,3.986184120178222,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_444,0.7212521829904701,eduroam,-100,-100,positive,distance,svm_linear,0.005,3.8701887130737305,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_442,0.6868464209146283,eduroam,-100,-100,positive,distance,svm_linear,0.01,3.8568353652954097,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_444,0.6268565657272835,eduroam,-100,-100,positive,distance,svm_rbf,5.0,3.8837957382202144,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_442,0.5213550617890772,eduroam,-100,-100,positive,distance,svm_rbf,1.0,3.8728199005126953,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,398,WH_C_442,20,WH_C_442,0.5574976756888795,eduroam,-100,-100,positive,distance,svm_rbf,0.5,3.96192455291748,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,30.610455730027933,eduroam,-100,-100,none,distance,knn_euclidean,5.0,4.012144088745117,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,30.610455730027933,eduroam,-100,-100,none,distance,knn_euclidean,7.0,3.9504127502441406,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,30.610455730027933,eduroam,-100,-100,none,distance,knn_euclidean,9.0,3.878775596618653,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.0436067997043606,eduroam,-100,-100,none,distance,knn_sorensen,5.0,3.9029798507690434,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.0436067997043606,eduroam,-100,-100,none,distance,knn_sorensen,7.0,3.9154119491577153,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.0436067997043606,eduroam,-100,-100,none,distance,knn_sorensen,9.0,3.9594554901123047,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.3628610472510848,eduroam,-100,-100,none,distance,svm_linear,0.001,3.943136215209961,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.3142198703022093,eduroam,-100,-100,none,distance,svm_linear,0.005,3.9247560501098633,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.3698245311193689,eduroam,-100,-100,none,distance,svm_linear,0.01,3.873600006103515,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.6302907528518498,eduroam,-100,-100,none,distance,svm_rbf,5.0,3.9753599166870113,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.599943803701531,eduroam,-100,-100,none,distance,svm_rbf,1.0,4.003291130065918,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.6347983331409703,eduroam,-100,-100,none,distance,svm_rbf,0.5,4.094011306762695,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.4174206520522548,eduroam,-100,-100,exponential,distance,knn_euclidean,5.0,3.9213476181030273,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.4174206520522548,eduroam,-100,-100,exponential,distance,knn_euclidean,7.0,5.363334655761719,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.4174206520522548,eduroam,-100,-100,exponential,distance,knn_euclidean,9.0,4.19868278503418,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.1971045034109833,eduroam,-100,-100,exponential,distance,knn_sorensen,5.0,4.01462459564209,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.1971045034109833,eduroam,-100,-100,exponential,distance,knn_sorensen,7.0,4.960356712341309,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.1971045034109833,eduroam,-100,-100,exponential,distance,knn_sorensen,9.0,3.9199247360229488,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_444,0.809768849349672,eduroam,-100,-100,exponential,distance,svm_linear,0.001,3.953959465026856,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_444,0.8027431303785268,eduroam,-100,-100,exponential,distance,svm_linear,0.005,4.025203704833984,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.808762418809613,eduroam,-100,-100,exponential,distance,svm_linear,0.01,4.00224494934082,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.7653135109139058,eduroam,-100,-100,exponential,distance,svm_rbf,5.0,3.9291601181030273,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.7375605011897046,eduroam,-100,-100,exponential,distance,svm_rbf,1.0,3.9683427810668945,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.7154649572162886,eduroam,-100,-100,exponential,distance,svm_rbf,0.5,3.915816307067871,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.3699992043878836,eduroam,-100,-100,powed,distance,knn_euclidean,5.0,3.886808395385742,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.3699992043878836,eduroam,-100,-100,powed,distance,knn_euclidean,7.0,3.8758687973022465,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.3699992043878836,eduroam,-100,-100,powed,distance,knn_euclidean,9.0,4.02613639831543,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.2270868228161593,eduroam,-100,-100,powed,distance,knn_sorensen,5.0,3.888307571411133,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.2270868228161593,eduroam,-100,-100,powed,distance,knn_sorensen,7.0,3.8778562545776367,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.2270868228161593,eduroam,-100,-100,powed,distance,knn_sorensen,9.0,3.869356155395508,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.7705400774889832,eduroam,-100,-100,powed,distance,svm_linear,0.001,3.901995658874512,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_444,0.7913237561660296,eduroam,-100,-100,powed,distance,svm_linear,0.005,4.128072738647461,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_350,0.7988152162606853,eduroam,-100,-100,powed,distance,svm_linear,0.01,3.897328376770019,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.7332409727030431,eduroam,-100,-100,powed,distance,svm_rbf,5.0,3.9324045181274414,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.7847065575426421,eduroam,-100,-100,powed,distance,svm_rbf,1.0,3.8841400146484375,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.8232769838822082,eduroam,-100,-100,powed,distance,svm_rbf,0.5,3.8848476409912114,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.6613588229675352,eduroam,-100,-100,positive,distance,knn_euclidean,5.0,3.9011640548706055,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.6613588229675352,eduroam,-100,-100,positive,distance,knn_euclidean,7.0,3.862691879272461,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.6613588229675352,eduroam,-100,-100,positive,distance,knn_euclidean,9.0,3.9540987014770512,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.2001830942935611,eduroam,-100,-100,positive,distance,knn_sorensen,5.0,4.045165061950684,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.2001830942935611,eduroam,-100,-100,positive,distance,knn_sorensen,7.0,3.888541221618653,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.2001830942935611,eduroam,-100,-100,positive,distance,knn_sorensen,9.0,3.8974924087524414,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.7909436359033261,eduroam,-100,-100,positive,distance,svm_linear,0.001,4.000960350036621,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.7770915014288029,eduroam,-100,-100,positive,distance,svm_linear,0.005,3.900699615478515,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.7899503825961378,eduroam,-100,-100,positive,distance,svm_linear,0.01,3.919609069824219,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.727194779398513,eduroam,-100,-100,positive,distance,svm_rbf,5.0,3.935214996337891,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.6733837656465869,eduroam,-100,-100,positive,distance,svm_rbf,1.0,3.9189958572387695,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,460,WH_C_445,22,WH_C_445,0.7170078375755027,eduroam,-100,-100,positive,distance,svm_rbf,0.5,4.026527404785156,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,2.8284271247461903,eduroam,-100,-100,none,distance,knn_euclidean,5.0,3.925190925598144,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,2.8284271247461903,eduroam,-100,-100,none,distance,knn_euclidean,7.0,4.096356391906738,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,2.8284271247461903,eduroam,-100,-100,none,distance,knn_euclidean,9.0,3.899904251098633,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.0072568940493468,eduroam,-100,-100,none,distance,knn_sorensen,5.0,3.906991958618164,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.0072568940493468,eduroam,-100,-100,none,distance,knn_sorensen,7.0,3.99162483215332,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.0072568940493468,eduroam,-100,-100,none,distance,knn_sorensen,9.0,3.9327564239501953,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.3292481146388053,eduroam,-100,-100,none,distance,svm_linear,0.001,4.300909042358398,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.2913290863241476,eduroam,-100,-100,none,distance,svm_linear,0.005,4.336396217346192,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.2426483361572582,eduroam,-100,-100,none,distance,svm_linear,0.01,4.2237043380737305,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.4966053362622447,eduroam,-100,-100,none,distance,svm_rbf,5.0,4.044447898864745,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.5411243779620933,eduroam,-100,-100,none,distance,svm_rbf,1.0,4.2463884353637695,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.5392690691224243,eduroam,-100,-100,none,distance,svm_rbf,0.5,4.209595680236816,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.5069801939009982,eduroam,-100,-100,exponential,distance,knn_euclidean,5.0,3.9713163375854497,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.5069801939009982,eduroam,-100,-100,exponential,distance,knn_euclidean,7.0,3.924259185791016,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.5069801939009982,eduroam,-100,-100,exponential,distance,knn_euclidean,9.0,3.971575736999512,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.1212114980679663,eduroam,-100,-100,exponential,distance,knn_sorensen,5.0,4.053635597229004,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.1212114980679663,eduroam,-100,-100,exponential,distance,knn_sorensen,7.0,3.935999870300293,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.1212114980679663,eduroam,-100,-100,exponential,distance,knn_sorensen,9.0,4.06745147705078,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.6400349515208557,eduroam,-100,-100,exponential,distance,svm_linear,0.001,3.9469680786132817,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.7146286442985699,eduroam,-100,-100,exponential,distance,svm_linear,0.005,3.989960670471192,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.7427533524110768,eduroam,-100,-100,exponential,distance,svm_linear,0.01,3.880492210388184,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.5632373963428434,eduroam,-100,-100,exponential,distance,svm_rbf,5.0,3.8904800415039062,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.5839150818750616,eduroam,-100,-100,exponential,distance,svm_rbf,1.0,3.8641519546508785,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.6535653399109793,eduroam,-100,-100,exponential,distance,svm_rbf,0.5,3.9195404052734375,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.458251862136349,eduroam,-100,-100,powed,distance,knn_euclidean,5.0,3.861948013305664,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.458251862136349,eduroam,-100,-100,powed,distance,knn_euclidean,7.0,3.952112197875976,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.458251862136349,eduroam,-100,-100,powed,distance,knn_euclidean,9.0,3.848188400268555,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.1075884220695553,eduroam,-100,-100,powed,distance,knn_sorensen,5.0,3.9023361206054688,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.1075884220695553,eduroam,-100,-100,powed,distance,knn_sorensen,7.0,3.9765481948852544,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.1075884220695553,eduroam,-100,-100,powed,distance,knn_sorensen,9.0,4.105992317199707,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.5962933574350898,eduroam,-100,-100,powed,distance,svm_linear,0.001,3.8879919052124023,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.6432951527093937,eduroam,-100,-100,powed,distance,svm_linear,0.005,3.8641433715820312,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.6014356078781056,eduroam,-100,-100,powed,distance,svm_linear,0.01,3.8758716583251953,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.58580063086789,eduroam,-100,-100,powed,distance,svm_rbf,5.0,3.8764963150024414,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.5881045432675298,eduroam,-100,-100,powed,distance,svm_rbf,1.0,3.910531997680664,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.5939874480035605,eduroam,-100,-100,powed,distance,svm_rbf,0.5,3.8831529617309566,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.5802701482910667,eduroam,-100,-100,positive,distance,knn_euclidean,5.0,3.861702919006347,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.5802701482910667,eduroam,-100,-100,positive,distance,knn_euclidean,7.0,3.8938236236572266,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.5802701482910667,eduroam,-100,-100,positive,distance,knn_euclidean,9.0,3.8697109222412114,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.1301998919502971,eduroam,-100,-100,positive,distance,knn_sorensen,5.0,3.860251426696778,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.1301998919502971,eduroam,-100,-100,positive,distance,knn_sorensen,7.0,3.8599596023559566,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.1301998919502971,eduroam,-100,-100,positive,distance,knn_sorensen,9.0,3.94729995727539,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.838054998518405,eduroam,-100,-100,positive,distance,svm_linear,0.001,3.894076347351074,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.8198493940556562,eduroam,-100,-100,positive,distance,svm_linear,0.005,3.8719081878662114,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.786782487159362,eduroam,-100,-100,positive,distance,svm_linear,0.01,3.8821792602539062,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.8658022639107026,eduroam,-100,-100,positive,distance,svm_rbf,5.0,3.8829765319824223,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,339,WH_C_414,18,WH_C_414,0.6645617253906833,eduroam,-100,-100,positive,distance,svm_rbf,1.0,3.912297248840332,True
