device_id,measurement_id,room_name,room_id,predict_room,distance,router_selection,handle_missing_values_strategy,router_presence_threshold,value_scaling_strategy,algorithm,algorithm_value,duration,correct
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_640,86.68333173107735,all,zero,0,none,knn_euclidean,5.0,4.257652282714844,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_640,86.68333173107735,all,zero,0,none,knn_euclidean,7.0,3.9995832443237305,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_640,86.68333173107735,all,zero,0,none,knn_euclidean,9.0,3.9204597473144527,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_640,0.0789793438639125,all,zero,0,none,knn_sorensen,5.0,4.0406599044799805,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_640,0.0789793438639125,all,zero,0,none,knn_sorensen,7.0,4.0784568786621085,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_640,0.0789793438639125,all,zero,0,none,knn_sorensen,9.0,4.169472694396973,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_625,0.7984376913140139,all,zero,0,none,svm_linear,0.001,4.058481216430664,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_635,0.8277975081049809,all,zero,0,none,svm_linear,0.005,4.079380035400391,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_635,0.7833072593234713,all,zero,0,none,svm_rbf,5.0,3.9952001571655273,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_640,0.8012537313907178,all,zero,0,none,svm_rbf,1.0,3.931780815124512,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_640,0.7876227044327709,all,zero,0,none,svm_rbf,0.5,4.054863929748535,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_640,22.67156809750927,all,-100,0,none,knn_euclidean,5.0,4.046436309814453,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_640,22.67156809750927,all,-100,0,none,knn_euclidean,7.0,3.9916086196899414,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_640,22.67156809750927,all,-100,0,none,knn_euclidean,9.0,3.904664039611816,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_640,0.0343642611683848,all,-100,0,none,knn_sorensen,5.0,3.9063320159912114,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_640,0.0343642611683848,all,-100,0,none,knn_sorensen,7.0,3.9352607727050786,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_640,0.0343642611683848,all,-100,0,none,knn_sorensen,9.0,3.9522771835327153,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_640,0.7762154676730343,all,-100,0,none,svm_linear,0.001,3.860996246337891,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_640,0.7852783169046479,all,-100,0,none,svm_linear,0.005,3.8748912811279297,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_640,0.709447486522209,all,-100,0,none,svm_rbf,5.0,3.9976367950439458,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_640,0.7250030407107424,all,-100,0,none,svm_rbf,1.0,3.893707275390625,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_640,0.7252040016252119,all,-100,0,none,svm_rbf,0.5,3.9677762985229488,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_457,0.0,all,use_received,0,none,knn_euclidean,5.0,3.96878433227539,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_457,0.0,all,use_received,0,none,knn_euclidean,7.0,4.446552276611328,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_635,0.0,all,use_received,0,none,knn_euclidean,9.0,3.8911371231079106,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_457,0.0,all,use_received,0,none,knn_sorensen,5.0,3.90640926361084,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_457,0.0,all,use_received,0,none,knn_sorensen,7.0,3.8878211975097656,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_635,0.0,all,use_received,0,none,knn_sorensen,9.0,4.0770158767700195,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_635,0.812863303817218,all,use_received,0,none,svm_linear,0.001,3.9807281494140625,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_635,0.8165909313561673,all,use_received,0,none,svm_linear,0.005,4.09028434753418,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_635,0.7869767064029929,all,use_received,0,none,svm_rbf,5.0,4.103172302246094,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_635,0.7826454668814457,all,use_received,0,none,svm_rbf,1.0,4.155223846435547,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,674,WH_C_640,36,WH_C_635,0.8148966493951149,all,use_received,0,none,svm_rbf,0.5,4.022183418273926,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,537,WH_C_457,27,WH_C_457,14.071247279470288,all,zero,0,none,knn_euclidean,5.0,4.0467681884765625,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,537,WH_C_457,27,WH_C_457,14.071247279470288,all,zero,0,none,knn_euclidean,7.0,3.9239444732666016,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,537,WH_C_457,27,WH_C_456,14.071247279470288,all,zero,0,none,knn_euclidean,9.0,3.999644279479981,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,537,WH_C_457,27,WH_C_457,0.0292598967297762,all,zero,0,none,knn_sorensen,5.0,3.9419918060302734,True
