device_id,measurement_id,room_name,room_id,predict_room,distance,optional_value,router_selection,handle_missing_values_strategy,router_presence_threshold,router_rssi_threshold,value_scaling_strategy,max_depth,algorithm,algorithm_value,duration,correct
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,357,WH_C_414,18,WH_C_414,0.79,-1,all,-100,0,-100,none,9,random_forest,100,3.9874877929687504,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,357,WH_C_414,18,WH_C_414,0.66,-1,all,-100,0,-100,none,9,random_forest,200,4.119123458862305,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,357,WH_C_414,18,WH_C_414,0.67,-1,all,-100,0,-100,none,9,random_forest,300,4.474132537841797,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,357,WH_C_414,18,WH_C_414,0.6991506410256412,-1,all,-100,0,-100,none,9,random_forest,400,4.801356315612793,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,357,WH_C_414,18,WH_C_414,0.7189327485380117,-1,all,-100,0,-100,none,9,random_forest,500,4.8877763748168945,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,357,WH_C_414,18,WH_C_414,0.7008333333333333,-1,all,-100,0,-100,none,9,random_forest,600,5.352691650390625,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,357,WH_C_414,18,WH_C_414,0.6942857142857143,-1,all,-100,0,-100,none,9,random_forest,700,5.272235870361328,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,357,WH_C_414,18,WH_C_414,0.7075,-1,all,-100,0,-100,none,9,random_forest,800,5.425676345825195,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,357,WH_C_414,18,WH_C_414,0.6922222222222222,-1,all,-100,0,-100,none,9,random_forest,900,5.613068580627441,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,357,WH_C_414,18,WH_C_414,0.7127719298245613,-1,all,-100,0,-100,none,9,random_forest,1000,5.695743560791016,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,418,WH_C_444,21,WH_C_444,0.4,-1,all,-100,0,-100,none,9,random_forest,10,3.9307432174682617,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,418,WH_C_444,21,WH_C_444,0.55,-1,all,-100,0,-100,none,9,random_forest,20,3.80762767791748,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,418,WH_C_444,21,WH_C_444,0.6666666666666666,-1,all,-100,0,-100,none,9,random_forest,30,3.925040245056152,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,418,WH_C_444,21,WH_C_444,0.55,-1,all,-100,0,-100,none,9,random_forest,40,3.9037160873413086,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,418,WH_C_444,21,WH_C_444,0.52,-1,all,-100,0,-100,none,9,random_forest,50,3.9667806625366206,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,418,WH_C_444,21,WH_C_444,0.5166666666666667,-1,all,-100,0,-100,none,9,random_forest,60,3.887284278869629,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,418,WH_C_444,21,WH_C_444,0.5,-1,all,-100,0,-100,none,9,random_forest,70,4.031708717346192,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,418,WH_C_444,21,WH_C_444,0.5125,-1,all,-100,0,-100,none,9,random_forest,80,4.057751655578612,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,418,WH_C_444,21,WH_C_444,0.5444444444444444,-1,all,-100,0,-100,none,9,random_forest,90,4.135851860046388,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,418,WH_C_444,21,WH_C_444,0.46,-1,all,-100,0,-100,none,9,random_forest,100,3.990019798278808,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,418,WH_C_444,21,WH_C_444,0.505,-1,all,-100,0,-100,none,9,random_forest,200,4.10076904296875,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,418,WH_C_444,21,WH_C_444,0.5539999999999999,-1,all,-100,0,-100,none,9,random_forest,300,4.27420711517334,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,418,WH_C_444,21,WH_C_444,0.46875,-1,all,-100,0,-100,none,9,random_forest,400,4.531695365905762,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,418,WH_C_444,21,WH_C_444,0.544,-1,all,-100,0,-100,none,9,random_forest,500,4.645292282104492,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,418,WH_C_444,21,WH_C_444,0.518,-1,all,-100,0,-100,none,9,random_forest,600,4.932352066040039,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,418,WH_C_444,21,WH_C_444,0.5382234432234433,-1,all,-100,0,-100,none,9,random_forest,700,5.082768440246582,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,418,WH_C_444,21,WH_C_444,0.5029326923076922,-1,all,-100,0,-100,none,9,random_forest,800,5.242583274841309,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,418,WH_C_444,21,WH_C_444,0.5009259259259259,-1,all,-100,0,-100,none,9,random_forest,900,5.36811637878418,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,418,WH_C_444,21,WH_C_444,0.5303333333333333,-1,all,-100,0,-100,none,9,random_forest,1000,5.498167991638184,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,154,WH_C_354,8,WH_C_355,0.9,-1,all,-100,0,-100,none,9,random_forest,10,4.033916473388672,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,154,WH_C_354,8,WH_C_355,0.8,-1,all,-100,0,-100,none,9,random_forest,20,3.9457406997680664,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,154,WH_C_354,8,WH_C_355,0.7333333333333333,-1,all,-100,0,-100,none,9,random_forest,30,3.8708076477050786,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,154,WH_C_354,8,WH_C_355,0.825,-1,all,-100,0,-100,none,9,random_forest,40,3.985687255859375,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,154,WH_C_354,8,WH_C_355,0.84,-1,all,-100,0,-100,none,9,random_forest,50,4.028847694396973,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,154,WH_C_354,8,WH_C_355,0.8166666666666667,-1,all,-100,0,-100,none,9,random_forest,60,4.041376113891602,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,154,WH_C_354,8,WH_C_355,0.7857142857142857,-1,all,-100,0,-100,none,9,random_forest,70,4.086139678955078,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,154,WH_C_354,8,WH_C_355,0.825,-1,all,-100,0,-100,none,9,random_forest,80,3.9689674377441406,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,154,WH_C_354,8,WH_C_355,0.9111111111111112,-1,all,-100,0,-100,none,9,random_forest,90,4.018980026245117,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,154,WH_C_354,8,WH_C_355,0.88,-1,all,-100,0,-100,none,9,random_forest,100,4.102899551391602,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,154,WH_C_354,8,WH_C_355,0.845,-1,all,-100,0,-100,none,9,random_forest,200,4.162380218505859,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,154,WH_C_354,8,WH_C_355,0.8266666666666667,-1,all,-100,0,-100,none,9,random_forest,300,4.337652206420898,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,154,WH_C_354,8,WH_C_355,0.8275,-1,all,-100,0,-100,none,9,random_forest,400,4.507111549377441,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,154,WH_C_354,8,WH_C_355,0.854,-1,all,-100,0,-100,none,9,random_forest,500,4.758667945861816,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,154,WH_C_354,8,WH_C_355,0.84,-1,all,-100,0,-100,none,9,random_forest,600,5.038492202758789,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,154,WH_C_354,8,WH_C_355,0.8342857142857143,-1,all,-100,0,-100,none,9,random_forest,700,5.155796051025391,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,154,WH_C_354,8,WH_C_355,0.845,-1,all,-100,0,-100,none,9,random_forest,800,5.388991355895996,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,154,WH_C_354,8,WH_C_355,0.8377777777777777,-1,all,-100,0,-100,none,9,random_forest,900,5.732878684997559,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,154,WH_C_354,8,WH_C_355,0.858,-1,all,-100,0,-100,none,9,random_forest,1000,6.500812530517577,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,564,WH_C_458,28,WH_C_402,0.3,-1,all,-100,0,-100,none,9,random_forest,10,3.9404478073120113,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,564,WH_C_458,28,WH_C_458,0.35,-1,all,-100,0,-100,none,9,random_forest,20,3.801735877990723,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,564,WH_C_458,28,WH_C_457,0.2666666666666666,-1,all,-100,0,-100,none,9,random_forest,30,3.8419876098632817,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,564,WH_C_458,28,WH_C_458,0.375,-1,all,-100,0,-100,none,9,random_forest,40,3.814743995666504,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,564,WH_C_458,28,WH_C_458,0.42,-1,all,-100,0,-100,none,9,random_forest,50,3.8462715148925777,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,564,WH_C_458,28,WH_C_458,0.35,-1,all,-100,0,-100,none,9,random_forest,60,4.212536811828612,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,564,WH_C_458,28,WH_C_458,0.2714285714285714,-1,all,-100,0,-100,none,9,random_forest,70,4.235079765319824,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,564,WH_C_458,28,WH_C_458,0.315,-1,all,-100,0,-100,none,9,random_forest,80,3.938532829284668,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,564,WH_C_458,28,WH_C_458,0.3805555555555555,-1,all,-100,0,-100,none,9,random_forest,90,3.9276809692382817,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,564,WH_C_458,28,WH_C_458,0.36,-1,all,-100,0,-100,none,9,random_forest,100,4.046755790710449,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,564,WH_C_458,28,WH_C_458,0.3372222222222222,-1,all,-100,0,-100,none,9,random_forest,200,4.135096549987793,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,564,WH_C_458,28,WH_C_458,0.3433333333333333,-1,all,-100,0,-100,none,9,random_forest,300,4.46578025817871,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,564,WH_C_458,28,WH_C_458,0.3754999999999999,-1,all,-100,0,-100,none,9,random_forest,400,4.609800338745117,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,564,WH_C_458,28,WH_C_458,0.3490740740740741,-1,all,-100,0,-100,none,9,random_forest,500,4.686832427978516,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,564,WH_C_458,28,WH_C_458,0.3597348484848485,-1,all,-100,0,-100,none,9,random_forest,600,4.863608360290527,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,564,WH_C_458,28,WH_C_458,0.3311309523809523,-1,all,-100,0,-100,none,9,random_forest,700,5.167599678039551,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,564,WH_C_458,28,WH_C_458,0.3595982142857143,-1,all,-100,0,-100,none,9,random_forest,800,5.545190811157227,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,564,WH_C_458,28,WH_C_458,0.3685555555555555,-1,all,-100,0,-100,none,9,random_forest,900,5.509943962097168,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,564,WH_C_458,28,WH_C_458,0.3773166666666666,-1,all,-100,0,-100,none,9,random_forest,1000,5.737944602966309,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,226,WH_C_401,12,WH_C_401,0.8,-1,all,-100,0,-100,none,9,random_forest,10,4.166831970214844,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,226,WH_C_401,12,WH_C_401,0.9,-1,all,-100,0,-100,none,9,random_forest,20,3.901471138000488,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,226,WH_C_401,12,WH_C_401,0.7666666666666667,-1,all,-100,0,-100,none,9,random_forest,30,3.9118680953979488,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,226,WH_C_401,12,WH_C_401,0.75,-1,all,-100,0,-100,none,9,random_forest,40,4.038181304931641,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,226,WH_C_401,12,WH_C_401,0.88,-1,all,-100,0,-100,none,9,random_forest,50,3.905038833618164,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,226,WH_C_401,12,WH_C_401,0.8666666666666667,-1,all,-100,0,-100,none,9,random_forest,60,3.9192047119140625,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,226,WH_C_401,12,WH_C_401,0.8571428571428571,-1,all,-100,0,-100,none,9,random_forest,70,3.9068555831909184,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,226,WH_C_401,12,WH_C_401,0.825,-1,all,-100,0,-100,none,9,random_forest,80,3.924439430236816,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,226,WH_C_401,12,WH_C_401,0.8,-1,all,-100,0,-100,none,9,random_forest,90,3.9370956420898433,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,226,WH_C_401,12,WH_C_401,0.81,-1,all,-100,0,-100,none,9,random_forest,100,3.944795608520508,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,226,WH_C_401,12,WH_C_401,0.825,-1,all,-100,0,-100,none,9,random_forest,200,4.118951797485352,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,226,WH_C_401,12,WH_C_401,0.83,-1,all,-100,0,-100,none,9,random_forest,300,4.405219078063965,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,226,WH_C_401,12,WH_C_401,0.8225,-1,all,-100,0,-100,none,9,random_forest,400,4.4594316482543945,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,226,WH_C_401,12,WH_C_401,0.842,-1,all,-100,0,-100,none,9,random_forest,500,4.65218448638916,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,226,WH_C_401,12,WH_C_401,0.8583333333333333,-1,all,-100,0,-100,none,9,random_forest,600,4.899380683898926,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,226,WH_C_401,12,WH_C_401,0.7928571428571428,-1,all,-100,0,-100,none,9,random_forest,700,5.112740516662598,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,226,WH_C_401,12,WH_C_401,0.81828125,-1,all,-100,0,-100,none,9,random_forest,800,5.229192733764648,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,226,WH_C_401,12,WH_C_401,0.8366666666666667,-1,all,-100,0,-100,none,9,random_forest,900,5.484652519226074,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,226,WH_C_401,12,WH_C_401,0.8305,-1,all,-100,0,-100,none,9,random_forest,1000,5.526556015014648,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,77,WH_C_335,2,WH_C_424,0.5,-1,all,-100,0,-100,none,9,random_forest,10,3.9959001541137695,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,77,WH_C_335,2,WH_C_335,0.5,-1,all,-100,0,-100,none,9,random_forest,20,3.9129247665405273,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,77,WH_C_335,2,WH_C_335,0.4666666666666667,-1,all,-100,0,-100,none,9,random_forest,30,3.8917274475097656,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,77,WH_C_335,2,WH_C_335,0.55,-1,all,-100,0,-100,none,9,random_forest,40,3.864521026611328,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,77,WH_C_335,2,WH_C_335,0.6,-1,all,-100,0,-100,none,9,random_forest,50,3.883076667785645,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,77,WH_C_335,2,WH_C_335,0.5333333333333333,-1,all,-100,0,-100,none,9,random_forest,60,4.01387596130371,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,77,WH_C_335,2,WH_C_335,0.4714285714285714,-1,all,-100,0,-100,none,9,random_forest,70,3.9915246963500977,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,77,WH_C_335,2,WH_C_335,0.5,-1,all,-100,0,-100,none,9,random_forest,80,3.9547386169433594,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,77,WH_C_335,2,WH_C_335,0.5296296296296296,-1,all,-100,0,-100,none,9,random_forest,90,4.1682634353637695,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,77,WH_C_335,2,WH_C_335,0.51,-1,all,-100,0,-100,none,9,random_forest,100,4.04099178314209,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,77,WH_C_335,2,WH_C_335,0.545,-1,all,-100,0,-100,none,9,random_forest,200,4.147144317626954,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,77,WH_C_335,2,WH_C_335,0.5833333333333334,-1,all,-100,0,-100,none,9,random_forest,300,4.3206024169921875,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,77,WH_C_335,2,WH_C_335,0.57,-1,all,-100,0,-100,none,9,random_forest,400,4.486576080322266,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,77,WH_C_335,2,WH_C_335,0.578,-1,all,-100,0,-100,none,9,random_forest,500,4.753755569458008,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,77,WH_C_335,2,WH_C_335,0.5805555555555555,-1,all,-100,0,-100,none,9,random_forest,600,5.058079719543458,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,77,WH_C_335,2,WH_C_335,0.5764285714285714,-1,all,-100,0,-100,none,9,random_forest,700,5.259504318237305,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,77,WH_C_335,2,WH_C_335,0.56875,-1,all,-100,0,-100,none,9,random_forest,800,5.512331008911133,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,77,WH_C_335,2,WH_C_335,0.5888888888888889,-1,all,-100,0,-100,none,9,random_forest,900,5.574283599853516,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,77,WH_C_335,2,WH_C_335,0.573,-1,all,-100,0,-100,none,9,random_forest,1000,5.686803817749024,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,449,WH_C_445,22,WH_C_445,0.8,-1,all,-100,0,-100,none,9,random_forest,10,3.9550638198852544,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,449,WH_C_445,22,WH_C_445,0.85,-1,all,-100,0,-100,none,9,random_forest,20,3.8048725128173824,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,449,WH_C_445,22,WH_C_445,0.9,-1,all,-100,0,-100,none,9,random_forest,30,3.8400354385375977,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,449,WH_C_445,22,WH_C_445,0.9,-1,all,-100,0,-100,none,9,random_forest,40,3.856295585632324,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,449,WH_C_445,22,WH_C_445,0.9,-1,all,-100,0,-100,none,9,random_forest,50,3.9165439605712895,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,449,WH_C_445,22,WH_C_445,0.7833333333333333,-1,all,-100,0,-100,none,9,random_forest,60,3.9876880645751953,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,449,WH_C_445,22,WH_C_445,0.9142857142857144,-1,all,-100,0,-100,none,9,random_forest,70,3.925751686096192,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,449,WH_C_445,22,WH_C_445,0.925,-1,all,-100,0,-100,none,9,random_forest,80,3.9383478164672847,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,449,WH_C_445,22,WH_C_445,0.8777777777777778,-1,all,-100,0,-100,none,9,random_forest,90,3.939831733703613,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,449,WH_C_445,22,WH_C_445,0.87,-1,all,-100,0,-100,none,9,random_forest,100,4.01200008392334,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,449,WH_C_445,22,WH_C_445,0.885,-1,all,-100,0,-100,none,9,random_forest,200,4.1350555419921875,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,449,WH_C_445,22,WH_C_445,0.8733333333333333,-1,all,-100,0,-100,none,9,random_forest,300,4.3021240234375,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,449,WH_C_445,22,WH_C_445,0.895,-1,all,-100,0,-100,none,9,random_forest,400,4.5721282958984375,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,449,WH_C_445,22,WH_C_445,0.866,-1,all,-100,0,-100,none,9,random_forest,500,4.684835433959961,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,449,WH_C_445,22,WH_C_445,0.8433333333333334,-1,all,-100,0,-100,none,9,random_forest,600,4.992507934570312,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,449,WH_C_445,22,WH_C_445,0.8814285714285715,-1,all,-100,0,-100,none,9,random_forest,700,5.099976539611816,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,449,WH_C_445,22,WH_C_445,0.85,-1,all,-100,0,-100,none,9,random_forest,800,5.255971908569336,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,449,WH_C_445,22,WH_C_445,0.8722222222222222,-1,all,-100,0,-100,none,9,random_forest,900,5.44318389892578,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,449,WH_C_445,22,WH_C_445,0.882,-1,all,-100,0,-100,none,9,random_forest,1000,5.613476753234863,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,579,WH_C_458,28,WH_C_402,0.4,-1,all,-100,0,-100,none,9,random_forest,10,4.043292045593262,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,579,WH_C_458,28,WH_C_402,0.65,-1,all,-100,0,-100,none,9,random_forest,20,3.8183202743530273,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,579,WH_C_458,28,WH_C_402,0.4666666666666667,-1,all,-100,0,-100,none,9,random_forest,30,3.83053207397461,False
