device_id,measurement_id,room_name,room_id,predict_room,distance,router_selection,handle_missing_values_strategy,router_presence_threshold,router_rssi_threshold,value_scaling_strategy,gamma_value,algorithm,algorithm_value,duration,correct
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,421,WH_C_444,21,WH_C_444,0.6941086851745681,all,-100,0,-100,none,scale,svm_rbf,0.1,3.931763648986816,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,421,WH_C_444,21,WH_C_444,0.75339656135295,all,-100,0,-100,none,auto,svm_rbf,0.1,4.224108695983887,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,421,WH_C_444,21,WH_C_444,0.5682734113391921,all,-100,0,-100,none,scale,svm_rbf,1.0,4.211992263793945,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,421,WH_C_444,21,WH_C_445,0.7153915093629833,all,-100,0,-100,none,auto,svm_rbf,1.0,4.229508399963379,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,421,WH_C_444,21,WH_C_444,0.5576221155272483,all,-100,0,-100,none,scale,svm_rbf,10.0,4.1001434326171875,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,421,WH_C_444,21,WH_C_444,0.7636717130421707,all,-100,0,-100,none,auto,svm_rbf,10.0,4.158167839050293,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,421,WH_C_444,21,WH_C_444,0.6375389784921099,all,-100,0,-100,none,scale,svm_rbf,100.0,4.130712509155273,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,421,WH_C_444,21,WH_C_444,0.7413388607466731,all,-100,0,-100,none,auto,svm_rbf,100.0,4.1258955001831055,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,421,WH_C_444,21,WH_C_444,0.7287574805441306,all,-100,0,-100,none,scale,svm_rbf,1000.0,3.8885364532470703,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,421,WH_C_444,21,WH_C_444,0.7647079754831267,all,-100,0,-100,none,auto,svm_rbf,1000.0,3.8443765640258785,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,327,WH_C_406,17,WH_C_456,0.8041676818643788,all,-100,0,-100,none,scale,svm_rbf,0.001,3.856781005859375,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,327,WH_C_406,17,WH_C_458,0.8263508876094056,all,-100,0,-100,none,auto,svm_rbf,0.001,3.9130601882934575,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,327,WH_C_406,17,WH_C_457,0.8203800457360896,all,-100,0,-100,none,scale,svm_rbf,0.01,3.8486289978027344,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,327,WH_C_406,17,WH_C_456,0.8234488947433444,all,-100,0,-100,none,auto,svm_rbf,0.01,4.0298967361450195,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,327,WH_C_406,17,WH_C_456,0.7944222682800106,all,-100,0,-100,none,scale,svm_rbf,0.1,4.136160850524902,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,327,WH_C_406,17,WH_C_457,0.8282804231271214,all,-100,0,-100,none,auto,svm_rbf,0.1,3.989800453186035,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,327,WH_C_406,17,WH_C_456,0.7915044778738929,all,-100,0,-100,none,scale,svm_rbf,1.0,4.035019874572754,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,327,WH_C_406,17,WH_C_456,0.8054036428411602,all,-100,0,-100,none,auto,svm_rbf,1.0,3.9377365112304688,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,327,WH_C_406,17,WH_C_457,0.7402843712363845,all,-100,0,-100,none,scale,svm_rbf,10.0,3.9689121246337886,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,327,WH_C_406,17,WH_C_456,0.8032119290396016,all,-100,0,-100,none,auto,svm_rbf,10.0,3.983731269836426,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,327,WH_C_406,17,WH_C_457,0.708315108642624,all,-100,0,-100,none,scale,svm_rbf,100.0,3.9635524749755855,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,327,WH_C_406,17,WH_C_456,0.784402088064706,all,-100,0,-100,none,auto,svm_rbf,100.0,4.0141401290893555,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,327,WH_C_406,17,WH_C_457,0.7279639765483408,all,-100,0,-100,none,scale,svm_rbf,1000.0,3.8854913711547856,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,327,WH_C_406,17,WH_C_456,0.8093740139607841,all,-100,0,-100,none,auto,svm_rbf,1000.0,3.944536209106445,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,618,WH_C_625,32,WH_C_625,0.7805905671104083,all,-100,0,-100,none,scale,svm_rbf,0.001,3.817992210388184,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,618,WH_C_625,32,WH_C_414,0.8213088562420121,all,-100,0,-100,none,auto,svm_rbf,0.001,3.8504791259765625,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,618,WH_C_625,32,WH_C_638,0.7667909971429363,all,-100,0,-100,none,scale,svm_rbf,0.01,3.883404731750488,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,618,WH_C_625,32,WH_C_414,0.8219884004438448,all,-100,0,-100,none,auto,svm_rbf,0.01,3.812396049499512,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,618,WH_C_625,32,WH_C_625,0.61902296666413,all,-100,0,-100,none,scale,svm_rbf,0.1,3.965976715087891,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,618,WH_C_625,32,WH_C_414,0.79699497788589,all,-100,0,-100,none,auto,svm_rbf,0.1,3.998499870300293,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,618,WH_C_625,32,WH_C_625,0.5515752505889611,all,-100,0,-100,none,scale,svm_rbf,1.0,3.9847679138183594,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,618,WH_C_625,32,WH_C_625,0.7883626739246311,all,-100,0,-100,none,auto,svm_rbf,1.0,3.981603622436523,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,618,WH_C_625,32,WH_C_625,0.520666705019019,all,-100,0,-100,none,scale,svm_rbf,10.0,3.934727668762207,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,618,WH_C_625,32,WH_C_625,0.7888807806023606,all,-100,0,-100,none,auto,svm_rbf,10.0,3.923386573791504,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,618,WH_C_625,32,WH_C_625,0.5250318547926618,all,-100,0,-100,none,scale,svm_rbf,100.0,4.070416450500488,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,618,WH_C_625,32,WH_C_625,0.7673240341006943,all,-100,0,-100,none,auto,svm_rbf,100.0,3.9719638824462895,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,618,WH_C_625,32,WH_C_625,0.548557540122232,all,-100,0,-100,none,scale,svm_rbf,1000.0,3.9548835754394527,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,618,WH_C_625,32,WH_C_625,0.7846241679249961,all,-100,0,-100,none,auto,svm_rbf,1000.0,4.023188591003418,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,457,WH_C_445,22,WH_C_350,0.8760073298536845,all,-100,0,-100,none,scale,svm_rbf,0.001,3.991000175476074,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,457,WH_C_445,22,WH_C_445,0.8896659129198201,all,-100,0,-100,none,auto,svm_rbf,0.001,3.891912460327149,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,457,WH_C_445,22,WH_C_445,0.8922513750668003,all,-100,0,-100,none,scale,svm_rbf,0.01,3.9390554428100586,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,457,WH_C_445,22,WH_C_335,0.8709159838145878,all,-100,0,-100,none,auto,svm_rbf,0.01,3.892367362976074,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,457,WH_C_445,22,WH_C_445,0.8450822634092667,all,-100,0,-100,none,scale,svm_rbf,0.1,3.89029598236084,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,457,WH_C_445,22,WH_C_335,0.8789629865014015,all,-100,0,-100,none,auto,svm_rbf,0.1,3.8501243591308594,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,457,WH_C_445,22,WH_C_445,0.65411278225745,all,-100,0,-100,none,scale,svm_rbf,1.0,3.948995590209961,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,457,WH_C_445,22,WH_C_335,0.8661793248193104,all,-100,0,-100,none,auto,svm_rbf,1.0,3.8529796600341792,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,457,WH_C_445,22,WH_C_445,0.7607285169601241,all,-100,0,-100,none,scale,svm_rbf,10.0,3.8474073410034175,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,457,WH_C_445,22,WH_C_424,0.8760841556020393,all,-100,0,-100,none,auto,svm_rbf,10.0,3.887759208679199,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,457,WH_C_445,22,WH_C_445,0.7763469010440263,all,-100,0,-100,none,scale,svm_rbf,100.0,3.8571634292602544,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,457,WH_C_445,22,WH_C_424,0.8744657490246202,all,-100,0,-100,none,auto,svm_rbf,100.0,3.863920211791992,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,457,WH_C_445,22,WH_C_445,0.7720021094211811,all,-100,0,-100,none,scale,svm_rbf,1000.0,3.8573799133300786,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,457,WH_C_445,22,WH_C_424,0.8761815433502548,all,-100,0,-100,none,auto,svm_rbf,1000.0,4.145580291748046,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,549,WH_C_457,27,WH_C_457,0.7345957538068562,all,-100,0,-100,none,scale,svm_rbf,0.001,3.9122352600097656,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,549,WH_C_457,27,WH_C_457,0.736393521758544,all,-100,0,-100,none,auto,svm_rbf,0.001,3.8535556793212895,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,549,WH_C_457,27,WH_C_457,0.763295395382505,all,-100,0,-100,none,scale,svm_rbf,0.01,3.9046363830566406,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,549,WH_C_457,27,WH_C_457,0.7658042301291527,all,-100,0,-100,none,auto,svm_rbf,0.01,3.8272762298583984,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,549,WH_C_457,27,WH_C_457,0.6208299060559495,all,-100,0,-100,none,scale,svm_rbf,0.1,3.8246917724609375,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,549,WH_C_457,27,WH_C_458,0.7894742665063303,all,-100,0,-100,none,auto,svm_rbf,0.1,3.8480396270751953,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,549,WH_C_457,27,WH_C_457,0.4721764221203571,all,-100,0,-100,none,scale,svm_rbf,1.0,3.814000129699707,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,549,WH_C_457,27,WH_C_457,0.7177543796968844,all,-100,0,-100,none,auto,svm_rbf,1.0,3.8233871459960938,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,549,WH_C_457,27,WH_C_457,0.5288452241788961,all,-100,0,-100,none,scale,svm_rbf,10.0,3.833731651306152,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,549,WH_C_457,27,WH_C_457,0.6251630630266761,all,-100,0,-100,none,auto,svm_rbf,10.0,3.8134641647338863,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,549,WH_C_457,27,WH_C_457,0.5234719170448967,all,-100,0,-100,none,scale,svm_rbf,100.0,3.7968158721923824,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,549,WH_C_457,27,WH_C_457,0.5609906103790127,all,-100,0,-100,none,auto,svm_rbf,100.0,3.822531700134277,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,549,WH_C_457,27,WH_C_457,0.6230780059828755,all,-100,0,-100,none,scale,svm_rbf,1000.0,3.7819404602050786,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,549,WH_C_457,27,WH_C_457,0.6198799211444848,all,-100,0,-100,none,auto,svm_rbf,1000.0,3.8056592941284175,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,12,WH_C_334,1,WH_C_334,0.82558526481785,all,-100,0,-100,none,scale,svm_rbf,0.001,3.988826751708984,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,12,WH_C_334,1,WH_C_351,0.8931649154881334,all,-100,0,-100,none,auto,svm_rbf,0.001,3.831984519958496,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,12,WH_C_334,1,WH_C_334,0.850525116909993,all,-100,0,-100,none,scale,svm_rbf,0.01,3.9613084793090816,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,12,WH_C_334,1,WH_C_351,0.89555499727931,all,-100,0,-100,none,auto,svm_rbf,0.01,3.859543800354004,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,12,WH_C_334,1,WH_C_334,0.7778803997657547,all,-100,0,-100,none,scale,svm_rbf,0.1,3.833963394165039,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,12,WH_C_334,1,WH_C_335,0.8861759194883285,all,-100,0,-100,none,auto,svm_rbf,0.1,4.034252166748046,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,12,WH_C_334,1,WH_C_334,0.6096707721050052,all,-100,0,-100,none,scale,svm_rbf,1.0,3.959916114807129,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,12,WH_C_334,1,WH_C_334,0.8792905434339544,all,-100,0,-100,none,auto,svm_rbf,1.0,4.004547119140625,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,12,WH_C_334,1,WH_C_334,0.5935247637272796,all,-100,0,-100,none,scale,svm_rbf,10.0,5.292131423950195,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,12,WH_C_334,1,WH_C_334,0.8802888609832223,all,-100,0,-100,none,auto,svm_rbf,10.0,4.037552833557129,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,12,WH_C_334,1,WH_C_334,0.6076117856260339,all,-100,0,-100,none,scale,svm_rbf,100.0,4.367019653320312,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,12,WH_C_334,1,WH_C_335,0.8859089483067843,all,-100,0,-100,none,auto,svm_rbf,100.0,4.014101028442383,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,12,WH_C_334,1,WH_C_334,0.6137765892468823,all,-100,0,-100,none,scale,svm_rbf,1000.0,4.063124656677246,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,12,WH_C_334,1,WH_C_334,0.8732861268178653,all,-100,0,-100,none,auto,svm_rbf,1000.0,4.245776176452637,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,658,WH_C_638,34,WH_C_457,0.830393388771823,all,-100,0,-100,none,scale,svm_rbf,0.001,4.566612243652344,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,658,WH_C_638,34,WH_C_457,0.8695456766417529,all,-100,0,-100,none,auto,svm_rbf,0.001,5.215248107910156,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,658,WH_C_638,34,WH_C_457,0.8379545847145479,all,-100,0,-100,none,scale,svm_rbf,0.01,4.384511947631836,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,658,WH_C_638,34,WH_C_457,0.8638803881127849,all,-100,0,-100,none,auto,svm_rbf,0.01,4.08391571044922,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,658,WH_C_638,34,WH_C_457,0.8164182417894862,all,-100,0,-100,none,scale,svm_rbf,0.1,4.068347930908203,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,658,WH_C_638,34,WH_C_456,0.8736908671942416,all,-100,0,-100,none,auto,svm_rbf,0.1,4.171415328979492,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,658,WH_C_638,34,WH_C_456,0.7269703879768641,all,-100,0,-100,none,scale,svm_rbf,1.0,4.097423553466797,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,658,WH_C_638,34,WH_C_456,0.8505072855502995,all,-100,0,-100,none,auto,svm_rbf,1.0,4.477591514587402,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,658,WH_C_638,34,WH_C_457,0.7304405450247924,all,-100,0,-100,none,scale,svm_rbf,10.0,6.130196571350098,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,658,WH_C_638,34,WH_C_456,0.8521812398677284,all,-100,0,-100,none,auto,svm_rbf,10.0,6.727699279785156,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,658,WH_C_638,34,WH_C_457,0.7068065171703444,all,-100,0,-100,none,scale,svm_rbf,100.0,5.2857513427734375,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,658,WH_C_638,34,WH_C_456,0.8337085659690072,all,-100,0,-100,none,auto,svm_rbf,100.0,4.222702980041504,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,658,WH_C_638,34,WH_C_457,0.7183356979884868,all,-100,0,-100,none,scale,svm_rbf,1000.0,4.6856794357299805,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,658,WH_C_638,34,WH_C_456,0.8506589018520596,all,-100,0,-100,none,auto,svm_rbf,1000.0,4.261004447937012,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,552,WH_C_457,27,WH_C_457,0.7698617146579381,all,-100,0,-100,none,scale,svm_rbf,0.001,4.166536331176759,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,552,WH_C_457,27,WH_C_457,0.7993804870833852,all,-100,0,-100,none,auto,svm_rbf,0.001,4.178483963012695,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,552,WH_C_457,27,WH_C_457,0.7550931710638711,all,-100,0,-100,none,scale,svm_rbf,0.01,4.296708106994629,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,552,WH_C_457,27,WH_C_457,0.8275682548622828,all,-100,0,-100,none,auto,svm_rbf,0.01,4.247228622436523,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,552,WH_C_457,27,WH_C_457,0.7824324202106737,all,-100,0,-100,none,scale,svm_rbf,0.1,4.083587646484375,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,552,WH_C_457,27,WH_C_457,0.8365562484244558,all,-100,0,-100,none,auto,svm_rbf,0.1,4.078380584716797,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,552,WH_C_457,27,WH_C_457,0.6018505967409358,all,-100,0,-100,none,scale,svm_rbf,1.0,4.2891082763671875,True
